@timestamp,rule.id,rule.level,agent.name,rule.description,data.win.eventdata.commandLine,data.win.eventdata.image,mitre.id,sample_name,source_type
2023-01-16T11:36:06.092306100Z,600003,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:06.404796100Z,600002,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\ProgramData\Amazon\SSM\InstanceData\i-0830f89444a367d30\channels\health\respondent-20230116112145-013,C:\Program Files\Amazon\SSM\amazon-ssm-agent.exe,T1486,public_background,benign
2023-01-16T11:36:06.658072600Z,600001,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:06.677083200Z,600000,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:07.405151400Z,600006,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\ProgramData\Amazon\SSM\InstanceData\i-0830f89444a367d30\channels\health\surveyor-20230116112142-014,C:\Program Files\Amazon\SSM\amazon-ssm-agent.exe,T1486,public_background,benign
2023-01-16T11:36:07.738027400Z,600005,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:07.748055900Z,600004,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:08.823702900Z,600008,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:08.836072900Z,600007,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:09.884170400Z,600021,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.886529600Z,600020,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.892771000Z,600019,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.900065500Z,600018,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:09.903810000Z,600017,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.909589200Z,600016,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.917295100Z,600015,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.922871000Z,600014,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.950726100Z,600013,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.962615200Z,600012,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.974555300Z,600011,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.986875800Z,600010,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:09.996833900Z,600009,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.010287400Z,600041,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.014395300Z,600040,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.038849600Z,600039,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.040077800Z,600043,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:10.052119200Z,600038,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.060473500Z,600037,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.063732600Z,600036,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.071181900Z,600035,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.074794500Z,600034,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.076566900Z,600033,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.077805200Z,600032,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.080193000Z,600031,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.083651600Z,600030,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.085225400Z,600029,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.086308700Z,600028,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.087296500Z,600027,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.090892800Z,600026,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.095471000Z,600025,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.096435600Z,600024,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.100260000Z,600023,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.102992100Z,600022,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:10.886525600Z,600042,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:11.142313400Z,600046,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:11.253582600Z,600045,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:11.473847200Z,600044,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:12.241799600Z,600048,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:12.286543100Z,600047,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:13.343742700Z,600051,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:13.364000700Z,600052,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:13.943221500Z,600050,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe,T1486,public_background,benign
2023-01-16T11:36:13.943240400Z,600049,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\System32\lsass.exe,T1486,public_background,benign
2023-01-16T11:36:14.437219600Z,600054,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:14.438469400Z,600053,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:15.523681700Z,600055,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:15.539988600Z,600056,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:16.609466500Z,600058,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:16.637881300Z,600060,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:16.654581500Z,600057,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:16.791918500Z,600059,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:17.701298200Z,600061,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:17.739007600Z,600062,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:18.672414900Z,600065,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\run\serverclass.xml,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:18.774505600Z,600063,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:18.840959300Z,600064,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:19.864612900Z,600067,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:19.934356400Z,600066,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:20.925131800Z,600069,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:20.993344000Z,600068,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,T1486,public_background,benign
2023-01-16T11:36:21.024966000Z,600072,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:21.951371000Z,600071,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:21.998654700Z,600070,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:22.097157600Z,600095,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.100555800Z,600094,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.116781100Z,600093,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:22.131986800Z,600092,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.139130600Z,600091,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.147797500Z,600090,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.153843200Z,600089,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:22.163679900Z,600088,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
